DATE,GDPC1,REALGDP,FD_REALGDP,log_REALGDP,log_Trend,log_Cycle,Trend,Cycle,scaled_log_Cycle
1990-01-01,10047.386,10047.386,,13.29453258788239,14.257317759646178,1.0372148282362126,572242.2871699758,1.0379159705466428,0.7931418760872588
1990-04-01,10083.855,10083.855,36.46899999999914,13.2997596578878,14.269015039568872,1.030744618318927,578975.2673932103,1.0312221150183152,0.733318061814885
1990-07-01,10090.569,10090.569,6.713999999999942,13.300719908833464,14.28071260664302,1.0200073021904448,585787.6358064391,1.0202087897584324,0.6340404164114458
1990-10-01,9998.704,9998.704,-91.86499999999978,13.287525394155235,14.29241098524706,0.9951144089081758,592680.6412352935,0.9951263239963537,0.4038797503035299
1991-01-01,9951.916,9951.916,-46.788000000000466,13.280758592990844,14.304110854136761,0.9766477388540835,599655.6508145445,0.9769182927969949,0.23313619581794304
1991-04-01,10029.51,10029.51,77.59400000000096,13.29196350316272,14.315812854370435,0.9761506487922844,606714.039467415,0.9764327970999959,0.22854008164021508
1991-07-01,10080.195,10080.195,50.68499999999949,13.299235927396392,14.327517446819192,0.9717184805772003,613857.1018007658,0.9721146591183101,0.18756008075728428
1991-10-01,10115.329,10115.329,35.134000000000015,13.304255623711533,14.339224908331378,0.9650307153801556,621086.0439056309,0.9656350756505045,0.12572474184866667
1992-01-01,10236.435,10236.435,121.10599999999977,13.321425741047669,14.350935297533736,0.970490443513933,628401.9556907548,0.9709215989981257,0.17620560197967472
1992-04-01,10347.429,10347.429,110.9940000000006,13.336984728944005,14.362648403228288,0.9743363257157167,635805.7704004009,0.9746628386672388,0.21176477942433206
1992-07-01,10449.673,10449.673,102.2440000000006,13.351170176529322,14.374363786519853,0.9768063900094699,643298.2818256799,0.9770732943081245,0.23460309061351625
1992-10-01,10558.648,10558.648,108.97499999999854,13.366137493737387,14.386080810491071,0.9800566832463158,650880.1549672526,0.9802542357243069,0.26465542916475104
1993-01-01,10576.275,10576.275,17.627000000000407,13.36854397436494,14.397798659261547,0.9707453151033931,658551.9307623442,0.9711690908672869,0.17856215467674158
1993-04-01,10637.847,10637.847,61.572000000000116,13.376918572049568,14.40951636306726,0.9674022089823087,666314.0354352557,0.9679277905592777,0.14765166456323092
1993-07-01,10688.606,10688.606,50.759000000000015,13.383786089668146,14.421232726413598,0.962553363254548,674166.7254317034,0.9632458182811522,0.1028190470807606
1993-10-01,10833.987,10833.987,145.3809999999994,13.403276644342496,14.432946302279781,0.9703303420627147,682110.0601194638,0.9707661654840046,0.1747252976920456
1994-01-01,10939.116,10939.116,105.12900000000081,13.417208536880509,14.44465535470494,0.9725531821755684,690143.864906556,0.972926423521464,0.19527776442319145
1994-04-01,11087.361,11087.361,148.2450000000008,13.436628397413537,14.456357918795657,0.9802704786178804,698267.7602063987,0.9804638319474143,0.26663218954258766
1994-07-01,11152.176,11152.176,64.81499999999869,13.445037614190122,14.468051817877512,0.9769857963126096,706481.1626796984,0.9772486031410376,0.2362618883180005
1994-10-01,11279.932,11279.932,127.75600000000122,13.461470750162176,14.479734723042121,0.9817360271200553,714783.3173164446,0.9819018026983248,0.28018270838542075
1995-01-01,11319.951,11319.951,40.018999999998414,13.466580092824367,14.491404127802374,0.9751759650219931,723173.2708355713,0.9754815475589349,0.2195281173309231
1995-04-01,11353.721,11353.721,33.77000000000044,13.470877574728117,14.503057384745434,0.9678201899826835,731649.8889537281,0.9683324505496685,0.15151633326107358
1995-07-01,11450.31,11450.31,96.58899999999994,13.483099037208657,14.51469165491499,0.9684073822936661,740211.8107112122,0.9689012148897876,0.15694553636320813
1995-10-01,11528.067,11528.067,77.7569999999996,13.492863005001851,14.526303851053727,0.9665591539481238,748857.3954044282,0.9671121180394423,0.13985674470263587
1996-01-01,11614.418,11614.418,86.35100000000057,13.503629241870867,14.537890642134123,0.9657385997367438,757584.7127560559,0.966318875611824,0.13226986833084078
1996-04-01,11808.14,11808.14,193.72199999999975,13.527494111083124,14.549448439097443,0.9780456719856812,766391.5186496428,0.978284914245504,0.24606154029656246
1996-07-01,11914.063,11914.063,105.92300000000068,13.540377872545587,14.56097338852229,0.9794044840232967,775275.2360073096,0.9796151231104362,0.258625169608219
1996-10-01,12037.775,12037.775,123.71199999999953,13.555281136006926,14.572461467586592,0.9828196684203334,784233.0145317191,0.9829664087659193,0.2902020982838109
1997-01-01,12115.472,12115.472,77.69700000000012,13.564562990594979,14.583908494552256,0.9806544960427228,793261.7283726827,0.9808404194467628,0.27018282969102425
1997-04-01,12317.221,12317.221,201.7489999999998,13.588389172776566,14.595310155116914,0.9930790176596513,802357.9870243303,0.9931029125008922,0.3850604431125774
1997-07-01,12471.01,12471.01,153.78900000000067,13.606290690184967,14.60666198570733,0.9996287044776366,811518.1126959337,0.9996287733992887,0.44561910392118254
1997-10-01,12577.495,12577.495,106.48500000000058,13.618556995650572,14.617959469347623,1.0005975263029487,820738.2091768844,1.000597704857352,0.45457686845763967
1998-01-01,12703.742,12703.742,126.24699999999939,13.632965897780538,14.629198086196977,1.003767811583561,830014.1984535252,1.0037749187089253,0.48388945031238156
1998-04-01,12821.339,12821.339,117.59699999999975,13.646259317620288,14.640373321025116,1.0058859965951719,839341.824161918,1.0059033531098835,0.5034742718790813
1998-07-01,12982.752,12982.752,161.41300000000047,13.664308608489263,14.65148068767438,1.0128279208148818,848716.6700886032,1.0129105515398706,0.5676595750642756
1998-10-01,13191.67,13191.67,208.91799999999967,13.687339593737777,14.662515745403747,1.0248238483340302,858134.1733189313,1.0251345254643318,0.6785743906737612
1999-01-01,13315.597,13315.597,123.92699999999968,13.70082949226105,14.67347415245307,1.0273553398079809,867589.6708654885,1.0277329323099387,0.7019806599765755
1999-04-01,13426.748,13426.748,111.15099999999984,13.712822301411416,14.684351758604244,1.028470542807172,877078.4838297818,1.0288797024803338,0.71229187057909
1999-07-01,13604.771,13604.771,178.02300000000105,13.731825052421874,14.695144624714324,1.0366804277075499,886595.9424145507,1.0373614558829365,0.7882007878718105
1999-10-01,13827.98,13827.98,223.20899999999892,13.75530280163225,14.705849031320476,1.049453770311775,896137.4026039584,1.0506970176964936,0.9063036138019391
2000-01-01,13878.147,13878.147,50.16700000000128,13.760527332741395,14.71646154198786,1.0440657907535353,905698.3132483701,1.0450511073266155,0.8564861438100683
2000-04-01,14130.908,14130.908,252.7609999999986,13.786566550459051,14.726979101869386,1.0595874485896655,915274.3193273298,1.0613985747296946,1.0
2000-07-01,14145.312,14145.312,14.404000000000451,13.78803637783813,14.737398996131772,1.050637381706359,924861.2415729736,1.0519413709289553,0.9172473311071676
2000-10-01,14229.765,14229.765,84.45299999999952,13.796624215965208,14.747718969721433,1.0489052462437751,934455.2047355822,1.050120843131366,0.9012319387886933
2001-01-01,14183.12,14183.12,-46.64499999999862,13.791887310815438,14.757937158305333,1.033950152510105,944052.5947048401,1.0345330365677206,0.762956556477083
2001-04-01,14271.694,14271.694,88.5739999999987,13.800868967365988,14.768052074905727,1.0328168924602608,953650.064944668,1.0333613056704443,0.7524783896771069
2001-07-01,14214.516,14214.516,-57.177999999999884,13.795077356068408,14.77806249450593,1.017014861562478,963244.4440069052,1.0171604388063245,0.6063721931795633
2001-10-01,14253.574,14253.574,39.0580000000009,13.799036091499085,14.787967445306009,1.0110686461930758,972832.740243859,1.011130130296549,0.5513932530168483
2002-01-01,14372.785,14372.785,119.21099999999933,13.81105201798986,14.797766086793555,1.0132859311963056,982412.0348848894,1.0133745813450519,0.5718943569868706
2002-04-01,14460.848,14460.848,88.0630000000001,13.819864535539937,14.807457663862365,1.0124068716775714,991979.4435875826,1.0124841561989666,0.5637665382521762
2002-07-01,14519.633,14519.633,58.784999999999854,13.8257173676096,14.817041523921132,1.0086758436884686,1001532.1384835282,1.0087135878956397,0.5292693073557244
2002-10-01,14537.58,14537.58,17.947000000000116,13.827499510390554,14.826517110110562,1.0009824002799927,1011067.3470841813,1.0009828829932075,0.4581354283212755
2003-01-01,14614.141,14614.141,76.5609999999997,13.835077411467216,14.835883932514596,0.9991934789526198,1020582.3283645748,0.9991938041033002,0.4415949916731942
2003-04-01,14743.567,14743.567,129.42599999999948,13.847797986115944,14.845141508797436,1.0026564773185083,1030074.3157302216,1.0026600088808595,0.47361401017721233
2003-07-01,14988.782,14988.782,245.21500000000015,13.871595533085143,14.854289350400126,1.017306182685017,1039540.5039917546,1.0174568022935357,0.6090657596868624
2003-10-01,15162.76,15162.76,173.97800000000097,13.88824476339447,14.86332698926122,1.0249177741332502,1048978.0781041055,1.0252308165659827,0.6794428322915385
2004-01-01,15248.68,15248.68,85.92000000000007,13.896396740921576,14.872254090854629,1.0241426500669473,1058384.3348134654,1.0244364433952007,0.6722760048201957
2004-04-01,15366.85,15366.85,118.17000000000007,13.907533841577031,14.881070512921042,1.0264633286559892,1067756.7527044057,1.0268165918267738,0.6937330899335894
2004-07-01,15512.619,15512.619,145.76900000000023,13.921154657112261,14.889776299487021,1.0313783576252398,1077092.9958010565,1.0318758481324468,0.7391776402586491
2004-10-01,15670.88,15670.88,158.2609999999986,13.935798576334342,14.898371698771484,1.037426877562858,1086390.9427045677,1.0381360832658637,0.7951024924653953
2005-01-01,15844.727,15844.727,173.84700000000157,13.951715182271228,14.90685720111031,1.0448579811609182,1095648.7385643746,1.0458793147947574,0.8638107673393636
2005-04-01,15922.782,15922.782,78.05499999999847,13.958804802551663,14.91523358562701,1.0435712169246525,1104864.8586903408,1.0445343801894789,0.8519132948204211
2005-07-01,16047.587,16047.587,124.80500000000029,13.97006876195322,14.923501977571506,1.0465667843817137,1114038.1864602598,1.047668044594805,0.8796104288365582
2005-10-01,16136.734,16136.734,89.14700000000084,13.978060992935971,14.931663838391373,1.0463971545445983,1123168.0186131713,1.0474903439071448,0.8780420247197865
2006-01-01,16353.835,16353.835,217.10099999999875,13.997341369200239,14.939720988845801,1.0576203803544377,1132254.1071620558,1.0593127834278913,0.9818124100655578
2006-04-01,16396.151,16396.151,42.31600000000253,14.001069561164911,14.94767560769672,1.0533939534681913,1141296.6744335792,1.0548451231691502,0.942734701566009
2006-07-01,16420.738,16420.738,24.586999999999534,14.003231347409024,14.955530318307753,1.0477010291012707,1150296.5288871634,1.0488570307153795,0.8900976999312599
2006-10-01,16561.866,16561.866,141.1280000000006,14.015577607778292,14.96328815603291,1.0522894517453825,1159255.0471295274,1.0536806880919647,0.932522435383994
2007-01-01,16611.69,16611.69,49.823999999996886,14.019911233740247,14.970952524289686,1.0489587094505612,1168174.1406621214,1.0501769874599673,0.9017262616922879
2007-04-01,16713.314,16713.314,101.6239999999998,14.028710206145723,14.978527229963577,1.0501829761821462,1177056.3134069196,1.05146347154714,0.9130458798355134
2007-07-01,16809.587,16809.587,96.27300000000105,14.036996658533319,14.986016457707892,1.0509802008254265,1185904.6484465715,1.05230205836479,0.9204170501070604
2007-10-01,16915.191,16915.191,105.60399999999936,14.046031847145263,14.993424779390258,1.0526070677550052,1194722.8352181623,1.0540154071007772,0.9354591254469923
2008-01-01,16843.003,16843.003,-72.18799999999828,14.03986176421053,15.000757160244046,1.039104603966484,1203515.1931265732,1.039879253455758,0.8106148164940555
2008-04-01,16943.291,16943.291,100.28800000000047,14.04842650500125,15.008018971421356,1.040407533579895,1212286.7031866852,1.0412350259757404,0.8226617547231292
2008-07-01,16854.295,16854.295,-88.99600000000282,14.040828661497754,15.015215885807349,1.025612775690405,1221042.8977979668,1.0259436012444785,0.685868843905653
2008-10-01,16485.35,16485.35,-368.9449999999997,14.008896896700548,15.022353888073711,0.9865430086268372,1229789.88564029,0.986633149142174,0.32462824764129466
2009-01-01,16298.262,16298.262,-187.08799999999792,13.992430507339085,15.029439160521573,0.9629913468175122,1238534.2234603513,0.9636677965196739,0.10686866025561657
2009-04-01,16269.145,16269.145,-29.11700000000019,13.989850813923637,15.036477781617256,0.9533730323063807,1247282.5485284464,0.9544433694031483,0.017937347626951514
2009-07-01,16326.281,16326.281,57.13600000000042,13.994908573149184,15.043475544266478,0.9514330288827058,1256041.346010299,0.9525935409157716,0.0
2009-10-01,16502.754,16502.754,176.47299999999996,14.010419182844746,15.050437881598981,0.9599813012457652,1264816.8431016037,0.9607714737546948,0.07903766102412327
2010-01-01,16582.71,16582.71,79.95599999999831,14.017392175531196,15.057369851999361,0.9600223235318346,1273614.974983999,0.9608108876053562,0.07941695468757724
2010-04-01,16743.162,16743.162,160.45200000000114,14.031284390767258,15.064276205065958,0.9670081857012995,1282441.4539787364,0.967546479603092,0.14400850987684163
2010-07-01,16872.266,16872.266,129.10399999999936,14.042366124806481,15.071161381927384,0.9712047428790971,1291301.7575801234,0.971615375432449,0.18281004188235703
2010-10-01,16960.864,16960.864,88.59800000000178,14.049922043363665,15.078029569145784,0.9718924742178814,1300201.1862942816,0.972283815602659,0.18916883277271257
2011-01-01,16920.632,16920.632,-40.23199999999997,14.046495834900792,15.084884731097665,0.9616111038031274,1309144.8962620276,0.9623386182808444,0.09410687929350249
2011-04-01,17035.114,17035.114,114.48199999999997,14.056223981617366,15.09173061528048,0.9644933663368853,1318137.8980023086,0.9651163319521525,0.12075639155169107
2011-07-01,17031.313,17031.313,-3.801000000003114,14.055902040964583,15.098570672981063,0.9573313679835191,1327184.9431642455,0.9582288638301626,0.05453627430848146
2011-10-01,17222.583,17222.583,191.27000000000044,14.072013910311643,15.105408081515304,0.9666058287963395,1336290.542699148,0.9671572589042227,0.14028830217705263
2012-01-01,17367.01,17367.01,144.42699999999968,14.084061772660363,15.112245688965823,0.9718160836945398,1345458.8819016952,0.9722095451699632,0.1884625230023989
2012-04-01,17444.525,17444.525,77.51500000000306,14.0904866942228,15.119086085744161,0.9714006084786391,1354693.9041012398,0.9718057000989013,0.1846210228859321
2012-07-01,17469.65,17469.65,25.125,14.092563084064999,15.125931644793372,0.9666314392716266,1363999.3553844292,0.9671820285784809,0.1405250976344786
2012-10-01,17489.852,17489.852,20.201999999997497,14.09423046070327,15.132784518382186,0.9614459423210846,1373378.771813444,0.9621796901331876,0.09257978976271569
2013-01-01,17662.4,17662.4,172.5480000000025,14.108393771960753,15.139646601305873,0.9687471706548791,1382835.4198748472,0.9692304921849005,0.16008723285729232
2013-04-01,17709.671,17709.671,47.270999999997,14.112249790336211,15.146519490874688,0.9657302994615229,1392372.230189036,0.9663108549324921,0.1321931236611046
2013-07-01,17860.45,17860.45,150.77900000000227,14.12448080964967,15.153404543250515,0.9710762663991552,1401991.8637603358,0.9714905537276545,0.18162214331760163
2013-10-01,18016.147,18016.147,155.69700000000012,14.13700288357811,15.160302850168534,0.9767000334095748,1411696.668810137,0.9769693816406906,0.23361971332590029
2014-01-01,17953.974,17953.974,-62.1730000000025,14.132015590479888,15.16721528018698,0.9648003102929081,1421488.7277114443,0.9654126140457769,0.1235944073891804
2014-04-01,18185.911,18185.911,231.93700000000172,14.150533577119868,15.174142522080391,0.9763910550394765,1431369.9091302732,0.97666756586319,0.23076288721620075
2014-07-01,18406.941,18406.941,221.02999999999884,14.167962268550195,15.181084993020763,0.9868772755294319,1441341.7276076372,0.98696300307549,0.32771889251277037
2014-10-01,18500.031,18500.031,93.09000000000015,14.175240067777999,15.188042928012306,0.9871971397656925,1451405.4604472246,0.9872787477377067,0.3306763697673031
2015-01-01,18666.621,18666.621,166.59000000000015,14.18817317654385,15.195016460803645,0.9931567157402057,1461562.2572363925,0.9931800776887412,0.38577884260808465
2015-04-01,18782.243,18782.243,115.62199999999939,14.197081741356229,15.202005626355895,0.9950761150003338,1471813.1386424808,0.9950882174502403,0.40352568333201083
2015-07-01,18857.418,18857.418,75.17500000000291,14.202844532041555,15.209010406827048,0.9938341252145069,1482159.0597226683,0.9938530952115414,0.392042197135219
2015-10-01,18892.206,18892.206,34.78799999999683,14.205503551336152,15.216030746382158,0.9894728049539943,1492600.9294463897,0.9895280219419024,0.3517172592147027
2016-01-01,19001.69,19001.69,109.48400000000038,14.213840116326294,15.22306654161008,0.9907735747162132,1503139.5944132453,0.9908160075764904,0.36374422737507306
2016-04-01,19062.709,19062.709,61.01900000000023,14.21846553463945,15.230117607871328,0.988347926768121,1513775.7854702494,0.9884155492711352,0.3413165914572401
2016-07-01,19197.938,19197.938,135.22899999999936,14.228663742739197,15.237183689334854,0.9914800534043433,1524510.1286964063,0.9915162452920878,0.37027635699163697
2016-10-01,19304.352,19304.352,106.41400000000067,14.236638506889209,15.244264440261642,0.9923740666275673,1535343.1127729877,0.9924030702839882,0.3785424382636397
2017-01-01,19398.343,19398.343,93.9910000000018,14.24364580269486,15.251359449172341,0.9922863535225197,1546275.1213291876,0.9923160273466938,0.3777314394594736
2017-04-01,19506.949,19506.949,108.60599999999977,14.251700529266015,15.258468245745515,0.9932322835205003,1557306.4398569604,0.9932551329384885,0.38647754526396644
2017-07-01,19660.766,19660.766,153.8169999999991,14.263031910936649,15.265590300140866,0.9974416107957822,1568437.2511038517,0.9974448806842987,0.4253971500909065
2017-10-01,19882.352,19882.352,221.58599999999933,14.279200811400674,15.272725030298067,1.0064757811026066,1579667.6429269568,1.0064967943075345,0.5089274425311244
2018-01-01,20044.077,20044.077,161.72500000000218,14.290888364602036,15.279871834416136,1.0110165301859002,1590997.6566117995,1.0110774356045533,0.5509113863736099
2018-04-01,20150.476,20150.476,106.39899999999761,14.298526298438098,15.28703016066154,1.0114961377765574,1602427.396992266,1.0115624723217598,0.5553458569385366
2018-07-01,20276.154,20276.154,125.67799999999988,14.307496406085658,15.294199542204854,1.0132968638808038,1613957.0914003944,1.0133856603101894,0.5719954410158707
2018-10-01,20304.874,20304.874,28.720000000001164,14.309538454330074,15.301379600921424,1.0081588534086503,1625587.100191992,1.0081922275563033,0.5244891949828866
2019-01-01,20415.15,20415.15,110.27600000000166,14.317352547331035,15.308570061285847,1.0087824860451882,1637317.9443468065,1.008821165225956,0.5302553267621294
2019-04-01,20584.528,20584.528,169.37799999999697,14.329272747816779,15.31577071072685,1.0135020370899284,1649150.24589054,1.0135936012294195,0.573892480542138
2019-07-01,20817.581,20817.581,233.05299999999988,14.345514816964023,15.322981404439245,1.022533412524778,1661084.7394780833,1.0227892075632734,0.6573969314866286
